Time, MagX, MagY, MagZ, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, Temp, Pres, Yaw, Pitch, Roll
2021-10-23 12:13:20.862704,-328.375,-116.125,200.125,-3072,-2770,14488,1478,3412,288,28.97,1009.45,-162.94293092838564,-80.16217108061446,50.79059358428602
2021-10-23 12:13:21.163734,-316.75,-141.0,74.25,-15780,-479,3831,3,1443,798,28.94,1009.43,-151.60655125769065,-80.21968360866393,41.71224933719419
2021-10-23 12:13:21.465110,-244.5,-139.375,23.75,-15926,3402,-5110,-109,5833,-93,28.93,1009.44,-154.55880967462565,-75.7876653903593,47.32763004860532
2021-10-23 12:13:21.766519,-144.625,-151.5,65.625,-3030,759,-17192,-2996,7223,-919,28.95,1009.48,-176.36541838195552,-78.038714292269,72.03138000993215
2021-10-23 12:13:22.067287,-103.125,-137.5,158.0,12619,-1811,-7420,-1050,4371,2650,28.97,1009.43,128.5381850616093,-87.96564164217425,135.3625692591223
2021-10-23 12:13:22.367664,-127.375,-116.25,207.625,13785,3441,2212,-3783,2287,-2969,28.97,1009.43,166.13793505599722,-83.88250429073669,100.9503335074465
2021-10-23 12:13:22.668239,-174.875,-149.625,260.75,14007,-218,6413,-32,2746,5264,28.96,1009.45,-27.357513828253797,-83.42421129440193,-58.299426855794245
2021-10-23 12:13:22.969071,-279.125,-146.625,262.0,5738,-3207,13440,1378,4079,-290,28.91,1009.49,-48.72274199266887,-72.15172453237086,-29.149115276787796
2021-10-23 12:13:23.270057,-329.375,-131.375,158.875,-8505,-566,15674,-207,1862,-261,28.91,1009.43,-51.110764055236984,-61.27204301883325,-22.54928193505404
2021-10-23 12:13:23.571140,-291.875,-115.125,26.25,-15824,-1825,6596,357,4591,2911,28.93,1009.45,-46.23065552905178,-45.82892090127391,-24.53094326747679
2021-10-23 12:13:23.872385,-195.875,-128.125,-16387.5,-11927,5099,-10348,128,6798,-2971,28.95,1009.43,-63.32553760449744,-28.743145893132894,-19.925420933006134
2021-10-23 12:13:24.173479,-324.25,-108.5,90.5,-14929,4186,-7943,-914,-10790,133,28.98,1009.41,-47.07878275289265,-37.6605783342791,-26.085952266095955
2021-10-23 12:13:24.474975,-303.875,-108.875,221.625,-9291,3625,13956,-759,-8254,-505,29.0,1009.42,-37.96340218656205,-38.57055813098754,-22.28631737608733
2021-10-23 12:13:24.776516,-225.25,-87.375,265.875,14,1219,12545,-416,-8001,796,29.02,1009.43,-29.506541237305303,-41.58000988565905,-17.964887658990484
2021-10-23 12:13:25.077013,-142.75,-89.0,230.125,7862,4156,10429,-277,-10737,1816,29.01,1009.42,-22.59469055512978,-55.98283050076875,-14.024204247538387
2021-10-23 12:13:25.377495,-124.875,-76.0,165.0,16803,1091,-3755,701,-3648,-2106,29.0,1009.42,-26.129164050986088,-71.86670925421018,-7.090087802569282
2021-10-23 12:13:25.678337,-141.125,-104.5,73.0,10897,5097,-8148,-911,-7890,419,29.01,1009.45,-172.66600243533134,-84.50590834662079,137.29376336463767
2021-10-23 12:13:25.979173,-169.875,-123.375,23.125,840,326,-19194,-651,-3267,39,29.01,1009.42,162.23135138005063,-70.9729341682105,158.56873904079876
2021-10-23 12:13:26.280086,-247.625,-120.5,22.0,-6929,1687,-15165,-1698,-6839,-86,29.01,1009.43,154.2647830959132,-53.35164611672047,161.15810163242537
2021-10-23 12:13:26.581705,-317.625,-150.125,69.25,-15644,2596,-8966,58,-6760,-1006,29.02,1009.45,151.38037846762205,-38.85450154087357,160.60705642546895
2021-10-23 12:13:26.882896,-328.75,-96.75,169.125,-15513,3776,6110,-2007,-7024,1312,29.0,1009.43,145.75620987859966,-30.80937900611583,157.58407831885697
2021-10-23 12:13:27.184981,-290.0,-83.25,236.25,-9656,4490,12668,698,-5335,648,29.0,1009.44,143.13924752742116,-28.38777625933054,155.93211594645754
2021-10-23 12:13:27.486310,-239.0,-63.375,247.25,2469,2691,11386,1595,-6883,127,29.0,1009.41,140.17479330148072,-31.888342156154586,156.25950237347163
2021-10-23 12:13:27.787454,-117.625,-100.625,197.625,10865,3728,10663,-4267,-9336,1622,29.02,1009.42,134.53768763058338,-31.47744677590676,147.46088592626847
2021-10-23 12:13:28.088291,-101.125,-119.75,162.0,16570,-928,-3166,-5453,-1375,528,29.02,1009.42,132.16284371122228,-39.66774767301655,142.43497578222537
2021-10-23 12:13:28.389161,-114.875,-110.625,93.125,14975,2033,-4517,-811,-3061,-684,29.04,1009.42,129.0929713016739,-43.36915239249104,143.4292417243551
2021-10-23 12:13:28.690803,-210.625,-180.75,28.75,-1908,-1743,-13455,270,-7349,1637,29.06,1009.41,112.13074160917263,-32.27284220688273,157.94211381389476
2021-10-23 12:13:28.992441,-291.75,-143.375,65.5,-14458,-159,-9212,-1855,-5024,400,29.05,1009.45,101.87633217532411,-20.57190750267014,161.47087682859
2021-10-23 12:13:29.293569,-329.625,-155.0,141.5,-16265,-2312,3136,-21,-6670,923,29.03,1009.47,92.01231519564433,-7.829566178964708,166.1623288899509
2021-10-23 12:13:29.594713,-313.5,-145.125,207.625,-12478,-4161,12843,-2612,-3469,1759,29.05,1009.43,81.97374870500322,-2.3772297793924015,167.24595907333526
2021-10-23 12:13:29.896099,-240.0,-131.875,265.75,-1317,-3918,15931,262,-7078,-254,29.05,1009.4,75.8816898824784,3.6092414631553895,171.8252992606257
2021-10-23 12:13:30.196692,-314.625,-152.625,185.625,-2861,-889,14257,1022,9813,-1224,29.05,1009.41,72.33294137532297,-10.619500469396677,176.27580767273125
2021-10-23 12:13:30.498276,-315.0,-137.5,82.125,-14284,-4653,9310,-1537,2284,3066,29.03,1009.43,60.06643151518073,-8.117738575236771,179.91892343717555
2021-10-23 12:13:30.799113,-175.25,-121.75,44.25,-14717,570,-6664,-1517,8668,-1726,29.05,1009.43,58.020642301343464,-10.088634855098903,177.96749949716929
2021-10-23 12:13:31.100285,-146.75,-105.375,53.375,869,916,-15809,-2583,246,1405,29.09,1009.46,52.34142903113263,-10.443799754308008,175.4401047164064
2021-10-23 12:13:31.401603,-129.375,-108.0,75.125,4838,1032,-14865,-1874,1091,744,29.09,1009.43,49.80246282264378,-14.581042360211754,173.77249735015144
2021-10-23 12:13:31.702896,-119.875,-87.5,161.5,12786,5208,-9003,172,4772,-1526,29.07,1009.43,54.69520488515228,-29.435387123001153,169.32196960444617
2021-10-23 12:13:32.004136,-153.25,-98.875,228.25,12457,2113,2723,763,6536,904,29.06,1009.43,60.387059872479846,-50.58235676511524,164.2367416644977
2021-10-23 12:13:32.305574,-270.125,-150.75,237.625,7971,-1390,10770,-2752,5949,315,29.07,1009.42,75.41872948967415,-69.24617246421741,146.02433657117896
2021-10-23 12:13:32.607015,-315.125,-145.5,148.75,-5912,-2401,15590,8,5511,674,29.07,1009.44,120.30238637573164,-78.5992813610455,101.98455929922329
2021-10-23 12:13:32.907510,-285.5,-136.875,31.5,-13434,980,4734,-75,4245,1157,29.09,1009.39,151.96242944608753,-75.54549974171951,71.38423778176079
2021-10-23 12:13:33.208205,-246.125,-140.0,28.0,-14083,1960,-7950,400,2267,724,29.12,1009.41,129.71567194128545,-72.55907746424718,97.25835800429643
2021-10-23 12:13:33.509607,-152.5,-144.25,77.125,-3630,647,-17181,-939,10474,-1213,29.13,1009.39,126.25747107244564,-68.66935013423773,107.81647613655778
2021-10-23 12:13:33.811773,-120.375,-111.5,135.875,10413,973,-12740,-1441,8564,966,29.12,1009.42,113.2517002931442,-72.12489562722394,128.66749475727485
2021-10-23 12:13:34.113204,-133.75,-93.5,203.0,12167,6666,-1699,-615,2410,-1304,29.11,1009.46,112.66805200444088,-68.1782939084686,135.73196599273504
2021-10-23 12:13:34.414511,-194.875,-113.625,260.625,10586,1882,10709,1825,132,3380,29.09,1009.43,98.15738866448281,-76.27100626846406,156.3278176589965
2021-10-23 12:13:34.716034,-272.5,-145.5,236.875,3798,-909,16763,-3759,955,1455,29.08,1009.43,95.12064287839883,-85.43948584952294,157.07582100163498
2021-10-23 12:13:35.016593,-313.625,-104.5,123.0,-10243,826,14052,3283,4878,1642,29.09,1009.42,-101.37457584830443,-82.36377184859886,-0.10012360668640038
2021-10-23 12:13:35.317511,-254.25,-114.875,16388.75,-17378,4860,-250,-2048,8987,-216,29.11,1009.42,-110.11803747229622,-65.81070615064154,17.933060111064407
2021-10-23 12:13:35.618049,-187.0,-110.5,43.375,-9609,3587,-13954,322,1626,-1050,29.11,1009.4,-124.05507977177558,-72.85523567266955,37.30933394676667
2021-10-23 12:13:35.919106,-208.375,-121.5,23.125,-63,2372,-14927,1778,-3809,864,29.12,1009.47,156.12694070475266,-76.41219870635427,122.12659462760396
2021-10-23 12:13:36.220220,-309.0,-149.5,69.875,-13643,1440,-9083,1312,-7935,-822,29.14,1009.43,131.33984374192158,-57.277504408230556,148.8000544676496
2021-10-23 12:13:36.520755,-316.875,-112.875,192.375,-17666,-1836,8901,891,-8602,1939,29.14,1009.41,121.26985030339752,-45.3522901113765,157.27892663781105
2021-10-23 12:13:36.821968,-192.875,-88.5,216.875,-828,1855,14728,-156,-10142,272,29.14,1009.42,117.933177961884,-38.256705938307725,155.7854747040939
2021-10-23 12:13:37.123451,-121.625,-106.125,168.5,14687,2002,3018,-739,-10396,1771,29.11,1009.43,109.28558241959897,-35.17678256872102,158.2132892982468
2021-10-23 12:13:37.424622,-145.375,-79.75,98.875,9703,5475,-10889,-1969,-4172,-919,29.13,1009.43,106.5200300905153,-33.99353413201495,156.5393734344776
2021-10-23 12:13:37.726051,-195.875,-126.625,34.625,2320,6178,-16042,3506,-9094,-77,29.14,1009.4,96.73283683951611,-21.763674246657608,165.4412813189545
2021-10-23 12:13:38.026684,-259.5,-112.125,46.125,-8037,6660,-10285,-2989,-8379,1449,29.15,1009.42,84.74555987926439,-6.641024451120975,161.20270383838687
2021-10-23 12:13:38.327204,-306.875,-183.625,95.75,-14675,3446,-4648,1696,-5338,-2665,29.14,1009.42,79.50696372036268,9.962878578186903,164.14362412080428
2021-10-23 12:13:38.628013,-314.875,-114.5,183.75,-16736,948,7793,-735,-7687,2912,29.12,1009.42,63.88682867973226,28.138048966453706,161.16838633955774
2021-10-23 12:13:38.929062,-211.25,-101.75,250.625,2834,6479,16264,1491,-9597,1947,29.11,1009.43,43.61147918993891,40.26412162289591,152.52864412950365
2021-10-23 12:13:39.230134,-108.0,-124.25,166.375,18046,-1116,737,-3027,-10380,-683,29.09,1009.41,31.410577932010543,43.89865133313869,145.94066842967575
2021-10-23 12:13:39.531110,-116.625,-98.5,105.375,14076,2254,-6253,821,-6230,-1835,29.11,1009.42,24.40333359761895,41.270034195658,147.33634724816858
2021-10-23 12:13:39.832325,-181.5,-154.375,42.25,4720,1750,-13475,1473,-7634,-62,29.15,1009.38,21.32137051648087,40.72996283960831,151.07407349539355
2021-10-23 12:13:40.133531,-243.875,-202.25,59.0,-7129,-4912,-13524,1560,-3685,915,29.16,1009.44,25.290480178603286,43.83123372140463,161.8991676406416
2021-10-23 12:13:40.434700,-319.875,-156.375,115.875,-16097,197,-3705,-1024,-10724,779,29.12,1009.47,10.647562225452733,66.65983658445523,149.2902191134091
2021-10-23 12:13:40.736303,-319.875,-134.125,190.0,-14474,381,8019,-397,-5552,1748,29.12,1009.39,-44.916979060361996,77.50274763898688,94.69823938367983
2021-10-23 12:13:41.036699,-250.625,-128.375,252.75,-1521,2658,14577,-2356,-6061,73,29.12,1009.43,-107.32412779759325,64.34321815749482,29.047563533039472
2021-10-23 12:13:41.337231,-155.5,-115.875,242.625,8949,-970,14254,-417,-8105,-1262,29.13,1009.43,-126.22929898265434,40.986609005557725,10.427928057164788
2021-10-23 12:13:41.638071,-201.25,-106.25,251.375,17214,1895,5603,-294,1745,362,29.14,1009.42,-124.04445743459122,34.87711622875622,10.107074475838889
2021-10-23 12:13:41.938950,-330.0,-117.625,129.625,-11191,2894,11804,1050,12046,-2098,29.15,1009.38,-117.86776064743731,61.82079565580111,15.056658613543643
2021-10-23 12:13:42.239929,-296.0,-149.25,74.375,-15412,2880,2535,200,587,-726,29.16,1009.41,-111.12960877344996,72.12266792602757,19.31437835228198
2021-10-23 12:13:42.541099,-207.75,-131.75,26.875,-10475,1799,-12009,-2889,3127,55,29.18,1009.42,-3.411982495589428,85.15010379038043,120.24597773331672
2021-10-23 12:13:42.842310,-134.75,-101.125,75.0,4286,3769,-12436,-390,2278,1046,29.17,1009.42,28.59269316179167,71.3556109626289,152.18798975017188
2021-10-23 12:13:43.143392,-121.75,-89.875,172.75,16145,1816,-13317,-336,2883,-75,29.16,1009.42,31.86633049151647,58.326218916907685,160.4209523616636
2021-10-23 12:13:43.445237,-203.625,-106.375,229.625,13766,2236,4418,-2911,4079,20,29.14,1009.42,25.794247019132168,49.291957989244125,154.14628320236193
2021-10-23 12:13:43.745582,-302.0,-115.0,216.125,2989,1430,12463,681,3969,2375,29.13,1009.41,11.81442899268854,48.01476507596502,143.58556185043852
2021-10-23 12:13:44.045988,-304.25,-142.125,74.875,-17703,3023,8240,-50,11379,1417,29.13,1009.41,18.674565835274027,43.09548142009121,145.3157582961787
2021-10-23 12:13:44.346685,-229.0,-143.5,37.0,-10815,954,-9251,-297,2862,1736,29.15,1009.41,23.306920684528077,40.06215974525167,150.52185088759302
2021-10-23 12:13:44.647274,-147.75,-130.25,60.875,-1284,2023,-15060,281,2767,-573,29.19,1009.4,30.206492443734504,30.219183088965462,158.38531957056404
