Time, MagX, MagY, MagZ, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, Temp, Pres, Yaw, Pitch, Roll
2021-10-23 12:37:30.864482,-12.125,11.75,14.0,-173,-1410,16885,-6,1,0,27.5,1009.24,44.5271119653617,1.8895140538175623,-6.786682237629484
2021-10-23 12:37:31.200339,-15.125,5.625,14.375,-177,-1391,16911,7,1,3,27.51,1009.2,42.28343023780038,2.7291380071878435,-7.905544973028872
2021-10-23 12:37:31.533870,-16.75,8.25,8200.5,-152,-1610,16858,-30,0,0,27.5,1009.25,42.572270170471874,0.36583025830865096,-6.923668583280414
2021-10-23 12:37:31.868537,-16.75,7.125,13.375,-108,-1356,16925,9,0,3,27.49,1009.24,40.34631949238305,1.2261684616471564,-7.641492860340879
2021-10-23 12:37:32.201097,-10.0,6.875,12.5,-129,-1453,16909,1,0,0,27.49,1009.25,40.43808619181911,1.0088648008543055,-6.994030452704816
2021-10-23 12:37:32.536046,-13.5,8201.0,13.125,-163,-1388,16911,9,1,2,27.48,1009.24,50.02908214176753,2.0299214662194824,-6.922733596801971
2021-10-23 12:37:32.871604,-15.0,8199.75,11.75,-155,-1405,16910,1,-1,0,27.49,1009.25,58.08359022797844,2.627108102006165,-6.7512823027441335
2021-10-23 12:37:33.209956,-8202.125,10.75,12.0,-203,-1466,16898,1,2,2,27.49,1009.22,47.92635495442411,2.4674486509402054,-6.851571745192717
2021-10-23 12:37:33.542288,-12.375,7.625,11.125,-183,-1380,16931,4,1,1,27.49,1009.24,46.32171456047138,2.839902449404197,-7.222233356208672
2021-10-23 12:37:33.876543,-11.5,9.0,7.25,-71,-1360,16899,0,0,-2,27.49,1009.23,45.43328622427184,2.5542890631829933,-6.942224061550215
2021-10-23 12:37:34.212076,-12.25,7.375,11.625,-154,-1353,16911,1,0,0,27.49,1009.22,44.218388470064156,2.720780277979776,-7.1275485302563855
2021-10-23 12:37:34.550773,-13.5,8.875,15.25,-170,-1401,16906,4,-1,2,27.49,1009.29,43.69526167986622,2.5690997485777727,-6.951629680595504
2021-10-23 12:37:34.887714,-12.25,9.75,9.625,-162,-1431,16931,-1,1,0,27.49,1009.25,43.50215207274987,2.211357096873005,-6.577391951710427
2021-10-23 12:37:35.224507,-15.875,8197.125,11.75,-132,-1407,16908,4,0,1,27.49,1009.22,52.626544561457024,2.824931700362274,-6.575618716261773
2021-10-23 12:37:35.557651,-15.625,12.0,13.25,-134,-1427,16915,-2,-1,1,27.48,1009.23,50.93819381297179,3.0786256066547586,-6.913216270386841
2021-10-23 12:37:35.898618,-16.5,7.25,11.875,-136,-1428,16902,-3,2,0,27.48,1009.22,47.570215915359256,3.9150607276056837,-8.171797688128331
2021-10-23 12:37:36.236005,-12.125,11.75,8.125,-136,-1448,16907,3,-1,-1,27.49,1009.23,47.62868237980102,3.161170463254879,-7.4522151679003406
2021-10-23 12:37:36.576927,-14.125,10.25,8.875,-155,-1394,16922,1,0,2,27.49,1009.21,46.20945125657347,3.0498806444913003,-7.3383075507178335
2021-10-23 12:37:36.917625,-10.0,7.375,11.0,-99,-1394,16903,3,1,1,27.5,1009.24,45.76772185531634,2.7256175237694387,-7.031311403856434
2021-10-23 12:37:37.258286,-13.75,9.875,13.0,-105,-1399,16925,7,1,2,27.5,1009.25,45.06718720180314,2.5590123490303682,-6.886727049381823
2021-10-23 12:37:37.598964,-13.25,7.875,9.0,-153,-1378,16925,-1,-1,0,27.5,1009.27,43.3327339650087,2.723578697248904,-7.13583116963394
2021-10-23 12:37:37.929398,-16.0,8.875,11.375,-155,-1424,16920,7,0,1,27.5,1009.27,41.73736013792102,2.829821299070135,-7.359265045944904
2021-10-23 12:37:38.270390,-12.75,10.875,14.0,-140,-1347,16931,-52,1,2,27.49,1009.25,42.386678301652445,2.006101362614806,-6.50105107014889
2021-10-23 12:37:38.603483,-15.5,9.75,11.875,-120,-1350,16942,2,-1,-2,27.49,1009.25,41.38757585544321,2.036083922308313,-6.540532082646665
2021-10-23 12:37:38.944150,-12.5,8197.0,8.5,-149,-1421,16891,-8,0,2,27.48,1009.24,50.837642108810506,2.73617251534167,-6.608316795147068
2021-10-23 12:37:39.285723,-13.625,10.25,12.375,-151,-1385,16920,3,0,1,27.48,1009.24,49.45680830006776,2.922636085702293,-6.82881384285988
2021-10-23 12:37:39.619686,-15.0,8200.5,12.25,-138,-1398,16908,1,1,2,27.48,1009.22,57.59779432436786,3.30999021574903,-6.696253535077224
2021-10-23 12:37:39.959718,-12.125,8200.5,8203.875,-165,-1397,16905,6,0,0,27.48,1009.23,62.165152115552104,-0.8261157058385906,-5.443066279462881
2021-10-23 12:37:40.298648,-10.75,8199.375,11.375,-172,-1381,16913,4,0,1,27.48,1009.23,68.06319139721427,0.019187326054885847,-5.35557104980518
2021-10-23 12:37:40.638290,-12.375,6.625,12.0,-132,-1386,16918,3,2,1,27.49,1009.19,63.56808242662542,2.9285746484816286,-7.64750996299623
2021-10-23 12:37:40.970019,-14.5,10.0,13.0,-148,-1393,16936,13,1,1,27.48,1009.22,60.154859534739316,4.246382827513443,-8.474571055429301
2021-10-23 12:37:41.305034,-15.125,9.125,12.0,-139,-1393,16923,-7,0,-1,27.47,1009.25,56.70368710170509,5.123496591139345,-9.186960630745546
2021-10-23 12:37:41.648724,-14.5,8198.5,15.25,-124,-1390,16912,1,0,0,27.48,1009.21,63.427389988064085,5.106493707352204,-8.507460845610732
2021-10-23 12:37:41.989163,-14.375,16391.75,11.875,-141,-1360,16900,-3,-2,1,27.49,1009.24,68.8949155074697,4.860309763504117,-7.845226443765328
2021-10-23 12:37:42.326797,-14.0,8199.25,13.125,-108,-1405,16913,-1,-1,0,27.48,1009.23,73.26659769270265,4.442879675906222,-7.28586596666797
2021-10-23 12:37:42.667530,-14.75,8201.75,11.0,-147,-1413,16907,2,-1,0,27.47,1009.25,76.74352152337862,4.00067060126754,-6.805488269441999
2021-10-23 12:37:43.008413,-14.5,9.25,11.875,-171,-1416,16901,9,1,0,27.48,1009.26,71.34831174477743,6.445302358676417,-8.502515604411016
2021-10-23 12:37:43.343149,-14.0,9.375,13.875,-224,-1446,16867,-12,2,0,27.48,1009.24,67.65738758851346,7.770625602965778,-9.456077924419862
2021-10-23 12:37:43.684617,-15.0,9.75,14.25,-202,-1438,16895,-7,2,0,27.47,1009.26,64.387171276756,8.423202870173704,-10.024356472398969
2021-10-23 12:37:44.021158,-12.875,7.375,12.125,-142,-1430,16902,-3,0,0,27.47,1009.25,61.37350668833037,8.752378481893222,-10.503441398770766
2021-10-23 12:37:44.354607,-12.625,8199.125,11.125,-142,-1375,16904,-1,1,1,27.46,1009.24,67.10021242728374,7.919816721906924,-9.50669388159245
2021-10-23 12:37:44.696851,-10.25,8201.0,11.75,-101,-1342,16921,4,0,1,27.46,1009.23,71.7524689226518,6.983292737245227,-8.585026552863198
2021-10-23 12:37:45.025366,-13.125,9.375,12.0,-109,-1397,16923,7,0,-1,27.47,1009.24,67.89022555729106,8.00649237452929,-9.336477739001776
2021-10-23 12:37:45.366010,-13.25,10.875,13.625,-199,-1376,16908,13,3,4,27.47,1009.26,65.31830950482204,8.159615885901458,-9.384554049351351
2021-10-23 12:37:45.706782,-14.75,8197.625,8.625,-125,-1369,16935,2,-1,3,27.47,1009.23,70.32003914824995,7.2332132713374575,-8.538592127830064
2021-10-23 12:37:46.047781,-15.25,5.25,10.375,-129,-1314,16932,2,1,2,27.47,1009.28,64.48696257501787,9.039051925213899,-10.68598072466209
2021-10-23 12:37:46.385731,-17.0,16392.25,8200.5,-170,-1428,16903,11,3,1,27.47,1009.23,70.2669107040978,5.630670521373878,-9.18776660379495
2021-10-23 12:37:46.717534,-12.625,16388.875,10.625,-162,-1398,16920,-2,0,2,27.47,1009.26,74.32493352392346,5.133420460359621,-8.327477921743439
2021-10-23 12:37:47.058307,-12.625,8.75,11.625,-146,-1404,16900,2,1,2,27.47,1009.27,69.90833837271771,6.930277172354057,-9.36483058645609
2021-10-23 12:37:47.399056,-11.5,16390.875,16.125,-167,-1382,16912,2,0,0,27.47,1009.24,74.0112150978715,6.167875058279456,-8.46239312744249
2021-10-23 12:37:47.740381,-14.375,8199.5,8203.25,-158,-1373,16902,2,0,1,27.47,1009.24,76.99810038031052,2.8317007431329726,-7.477482435121205
2021-10-23 12:37:48.074024,-13.375,6.75,19.0,-162,-1384,16909,2,0,2,27.46,1009.26,73.6425798785407,5.854418071651049,-9.254637182445489
2021-10-23 12:37:48.411154,-14.75,6.875,11.0,-157,-1374,16902,-2,-1,2,27.47,1009.24,68.03195622676988,7.951297274237638,-10.820500211865864
2021-10-23 12:37:48.751683,-10.125,16388.5,14.125,-152,-1373,16911,2,0,0,27.47,1009.3,72.46083878426414,7.102543974805773,-9.632526375098282
2021-10-23 12:37:49.092973,-11.875,12.875,10.25,-151,-1398,16933,1,-2,2,27.48,1009.26,69.30266168140582,7.199643474611934,-9.358696175244235
2021-10-23 12:37:49.434625,-15.875,10.25,12.75,-144,-1366,16926,1,1,2,27.47,1009.25,65.15974466124378,8.103200957243946,-10.02567930833279
2021-10-23 12:37:49.773298,-11.625,8199.375,12.5,-149,-1429,16899,2,0,1,27.47,1009.26,70.17147243660047,7.258889241815118,-9.093738644416518
2021-10-23 12:37:50.116739,-13.5,8.125,12.0,-122,-1401,16919,1,0,0,27.47,1009.28,66.16450309865331,8.370545286919473,-10.016468717144477
2021-10-23 12:37:50.456014,-11.625,9.375,14.625,-152,-1405,16896,2,0,1,27.48,1009.26,64.458022853912,8.103560566699162,-9.746143432775867
2021-10-23 12:37:50.797275,-12.75,8198.5,11.375,-151,-1380,16915,3,-1,1,27.47,1009.27,69.6206959796992,7.260618852312092,-8.844302808685963
2021-10-23 12:37:51.136225,-9.125,8.625,9.5,-140,-1381,16920,2,0,0,27.47,1009.28,67.03788581995559,7.431824825816558,-8.87337932826836
2021-10-23 12:37:51.469061,-13.375,8198.75,11.5,-143,-1387,16917,5,0,0,27.47,1009.25,71.71793033739218,6.592738763014459,-8.115116357452706
2021-10-23 12:37:51.802259,-11.125,5.25,13.5,-153,-1339,16938,-11,1,2,27.48,1009.28,68.52159867740647,8.271917025997412,-9.56266365180235
2021-10-23 12:37:52.142872,-8.875,11.0,11.75,-170,-1415,16911,6,1,2,27.48,1009.27,67.44020577759139,7.41049303151334,-8.89115979173947
2021-10-23 12:37:52.475965,-11.25,9.125,11.625,-97,-1352,16904,10,-1,3,27.49,1009.27,64.83432067499976,7.627232156686535,-9.059395135912032
2021-10-23 12:37:52.815258,-11.25,6.25,16.25,-125,-1171,16929,-111,1,-4,27.49,1009.27,63.14028688344467,7.864113935131175,-9.410678307337372
2021-10-23 12:37:53.156021,-13.0,7.75,12.75,-181,-1454,16905,6,1,-2,27.5,1009.25,60.38459222893791,8.181036664603383,-9.915749158890952
2021-10-23 12:37:53.496691,-13.375,7.75,12.75,-150,-1428,16906,-24,0,0,27.49,1009.29,57.88391632782661,8.179196093520975,-10.225695486863271
2021-10-23 12:37:53.837530,-15.375,8.75,12.0,-160,-1443,16876,-14,0,1,27.49,1009.27,55.06194240234723,8.032969084811622,-10.444826717609118
2021-10-23 12:37:54.178292,-14.875,6.25,11.625,-126,-1322,16926,-3,-2,0,27.48,1009.31,51.99360111022983,8.056232597331924,-10.918579718688749
2021-10-23 12:37:54.509069,-14.75,9.625,14.875,-136,-1403,16882,1,-1,2,27.47,1009.25,51.05092932874529,7.074686346942881,-10.160220839905094
2021-10-23 12:37:54.849074,-14.875,7.375,11.25,-147,-1379,16901,-2,1,0,27.47,1009.3,48.660834558301396,6.811778646870961,-10.222576943193149
2021-10-23 12:37:55.190464,-14.625,6.125,15.25,-160,-1370,16901,-1,-1,3,27.47,1009.3,47.12102918303801,6.496796188968733,-10.186223566610426
2021-10-23 12:37:55.535370,-11.875,7.875,12.25,-137,-1372,16917,-1,0,0,27.47,1009.29,46.704936893878696,5.499158757847798,-9.280195136671336
2021-10-23 12:37:55.873555,-13.5,8198.375,14.0,-142,-1363,16895,2,-1,-1,27.47,1009.28,55.1531850374403,5.685140097043163,-8.773395686962704
2021-10-23 12:37:56.212344,-14.875,7.0,10.875,-157,-1384,16916,1,-1,2,27.47,1009.33,51.744245958934954,6.170739077145984,-9.58988855264095
2021-10-23 12:37:56.552862,-14.375,9.375,14.625,-151,-1387,16911,-1,0,3,27.47,1009.31,50.55617122973469,5.6969525852590195,-9.222515670464569
2021-10-23 12:37:56.894820,-13.25,8.625,12.125,-164,-1364,16902,0,0,0,27.46,1009.32,49.222949762567886,5.313117290279678,-8.930617464738422
2021-10-23 12:37:57.232177,-15.5,8196.5,8202.25,-104,-1388,16907,4,4,1,27.46,1009.29,55.27624488571164,-0.059437975514700474,-6.773889979774834
2021-10-23 12:37:57.572383,-11.375,8198.125,8200.5,-156,-1372,16909,4,2,0,27.46,1009.3,59.711960794944254,-3.3926997581846785,-5.306252407578565
2021-10-23 12:37:57.912980,-15.125,10.0,8203.875,-151,-1403,16913,1,2,1,27.46,1009.27,59.70449812039584,-2.4881428514237167,-5.216283526953083
2021-10-23 12:37:58.253653,-13.0,10.375,8.625,-159,-1422,16921,2,2,1,27.47,1009.28,56.17000254300281,-0.6950370886479003,-6.125158609956631
2021-10-23 12:37:58.624947,-12.875,6.0,10.0,-172,-1413,16916,3,0,1,27.47,1009.26,52.06045764058146,1.3554155844148088,-7.830227023087359
2021-10-23 12:37:58.925699,-13.375,8199.375,12.375,-172,-1364,16915,1,2,2,27.47,1009.25,59.75061238595508,2.1887351850996124,-7.4093245047669996
2021-10-23 12:37:59.222268,-14.875,8.0,14.0,-123,-1371,16920,2,0,1,27.47,1009.29,56.37133677947242,3.738105325345488,-8.647307161694316
2021-10-23 12:37:59.548604,-15.125,8.125,8203.5,-182,-1378,16915,1,0,1,27.47,1009.26,56.72255628157658,1.1796499192864374,-7.601120511400356
2021-10-23 12:37:59.889028,-13.875,11.625,13.25,-151,-1429,16916,-2,0,0,27.47,1009.25,54.79821802221467,1.9703126975001632,-7.786866230379498
2021-10-23 12:38:00.230463,-12.875,10.375,13.75,-157,-1384,16915,7,-1,4,27.46,1009.31,53.32824356587316,2.4819747967879073,-7.811568513216112
2021-10-23 12:38:00.561162,-12.5,9.0,11.625,-177,-1386,16921,2,1,0,27.46,1009.28,51.5232490419805,2.978390031036763,-7.973921307225134
2021-10-23 12:38:00.901678,-10.875,7.125,11.875,-152,-1420,16921,0,1,2,27.47,1009.27,50.09163584701792,3.312689988583824,-8.12973505442597
2021-10-23 12:38:01.241416,-10.25,9.25,12.5,-188,-1415,16911,1,-2,-1,27.46,1009.29,49.94468647802048,2.8406251330260868,-7.4963801185221515
2021-10-23 12:38:01.583238,-11.875,10.125,10.75,-158,-1398,16908,2,-1,1,27.46,1009.28,49.201122274646366,2.684898281858593,-7.2083553836701455
2021-10-23 12:38:01.917911,-13.125,8197.625,13.75,-159,-1387,16903,1,0,1,27.45,1009.27,57.37906255044133,3.1920533733833483,-6.995252743955388
2021-10-23 12:38:02.253108,-14.375,7.0,14.125,-155,-1348,16920,2,0,1,27.46,1009.29,54.332324689201435,4.472035485042686,-8.353001852043647
2021-10-23 12:38:02.587657,-12.75,8200.375,11.875,-153,-1416,16893,-1,-1,-1,27.47,1009.28,61.531223182101265,4.597969027661304,-7.8939157609140596
2021-10-23 12:38:02.922617,-8.5,8.5,13.375,-175,-1408,16907,5,-1,1,27.47,1009.24,60.71964328581349,4.437262159149954,-7.6542622057891405
2021-10-23 12:38:03.253113,-10.625,8.875,12.75,-141,-1391,16914,-1,0,1,27.48,1009.32,59.04126119489124,4.744580931210266,-7.867105537691336
2021-10-23 12:38:03.587228,-13.25,7.125,13.625,-160,-1419,16902,-2,-1,2,27.48,1009.29,56.322221061887575,5.627530372082764,-8.859252721680164
2021-10-23 12:38:03.922838,-15.75,16388.125,8199.875,-142,-1418,16905,0,1,3,27.48,1009.29,63.18126019405863,2.3627293342106706,-7.504453119064258
2021-10-23 12:38:04.256921,-15.625,9.75,10.0,-174,-1415,16944,1,-1,2,27.48,1009.28,58.609987095382465,3.7373649957781354,-8.462597948164671
2021-10-23 12:38:04.588338,-14.625,5.75,11.0,-190,-1388,16875,7,1,0,27.48,1009.3,54.266012206320106,5.172181610829022,-9.929581737413503
2021-10-23 12:38:04.919165,-9.5,8.25,14.5,-98,-1488,16832,-92,2,-4,27.46,1009.26,54.09910056132054,4.325626929109414,-9.151650002226
